id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock,playCategory
252530264019,25253026405,252530264,5,5,California,Pac-10,0,Washington,Washington,California,Pac-10,7,1,"{'seconds': 20, 'minutes': 9}",60,60,1,20,3,False,Rush,Justin Forsett rush for 3 yards to the Cal 43.,-0.2865976855574272,,,,run
252530264020,25253026405,252530264,5,6,California,Pac-10,0,Washington,Washington,California,Pac-10,7,1,"{'seconds': 45, 'minutes': 8}",57,57,2,17,0,False,Rush,Joseph Ayoob rush for no gain to the Cal 43.,-0.5418288059522638,,,,run
252530264021,25253026405,252530264,5,7,California,Pac-10,0,Washington,Washington,California,Pac-10,7,1,"{'seconds': 25, 'minutes': 8}",57,57,3,17,0,False,Rush,Joseph Ayoob rush for no gain to the Cal 43.,-0.27783452855883084,,,,run
252530264022,25253026405,252530264,5,8,California,Pac-10,0,Washington,Washington,California,Pac-10,7,1,"{'seconds': 4, 'minutes': 7}",57,57,4,17,0,False,Punt,David Lonie punt for 44 yards punt out-of-bounds at the Wash 13.,,,,,other
252530264031,25253026407,252530264,7,1,California,Pac-10,7,Washington,Washington,California,Pac-10,7,1,"{'seconds': 50, 'minutes': 3}",80,80,1,10,25,False,Rush,Marshawn Lynch rush for 25 yards to the Cal 45 for a 1ST down.,2.109444558288738,,,,run
252530264032,25253026407,252530264,7,2,California,Pac-10,7,Washington,Washington,California,Pac-10,7,1,"{'seconds': 48, 'minutes': 3}",55,55,1,10,2,False,Pass,Joseph Ayoob pass complete to Craig Stevens for 2 yards to the Cal 47.,-0.6797853383066688,,,,pass
252530264034,25253026407,252530264,7,3,California,Pac-10,7,Washington,Washington,California,Pac-10,7,1,"{'seconds': 30, 'minutes': 3}",40,40,1,10,31,False,Pass,Joseph Ayoob pass complete to Robert Jordan for 31 yards to the Wash 9 for a 1ST down.,0.764811320290873,,,,pass
252530264037,25253026407,252530264,7,4,California,Pac-10,7,Washington,Washington,California,Pac-10,7,1,"{'seconds': 25, 'minutes': 3}",3,3,-1,-1,0,True,Extra Point Good,Tom Schneider extra point GOOD.,,,,,other
252530264036,25253026407,252530264,7,5,California,Pac-10,7,Washington,Washington,California,Pac-10,7,1,"{'seconds': 16, 'minutes': 2}",9,9,1,9,9,True,Pass,Joseph Ayoob pass complete to Robert Jordan for 9 yards for a TOUCHDOWN.,,,,,pass
252530264033,25253026407,252530264,7,6,California,Pac-10,0,Washington,Washington,California,Pac-10,7,1,"{'seconds': 4, 'minutes': 2}",53,53,2,8,13,False,Pass,Joseph Ayoob pass complete to Chris Manderino for 13 yards to the Wash 40 for a 1ST down.,1.7673494316856928,,,,pass
252530264044,25253026407,252530264,7,7,California,Pac-10,7,Washington,Washington,California,Pac-10,7,1,"{'seconds': 0, 'minutes': 2}",65,65,-1,-1,34,False,Kickoff,"David Lonie kickoff for 58 yards returned by Roy Lewis for 34 yards to the Wash 45, fumbled at the Wash 45, recovered by Anthony Russo.",,,,,other
252530264049,25253026409,252530264,9,1,California,Pac-10,7,Washington,Washington,California,Pac-10,7,1,"{'seconds': 15, 'minutes': 0}",80,80,1,10,12,False,Pass,Joseph Ayoob pass complete to Robert Jordan for 12 yards to the Cal 32 for a 1ST down.,0.8667470799632433,,,,pass
252530264050,25253026409,252530264,9,2,California,Pac-10,7,Washington,Washington,California,Pac-10,7,1,"{'seconds': 0, 'minutes': 0}",68,68,1,10,-5,False,Rush,Justin Forsett rush for a loss of 5 yards to the Cal 27.,-1.4626104738938217,,,,run
252530264052,25253026409,252530264,9,3,California,Pac-10,7,Washington,Washington,California,Pac-10,7,2,"{'seconds': 52, 'minutes': 14}",71,71,2,13,0,False,Pass,Joseph Ayoob pass incomplete to Desean Jackson.,-0.3262462620897981,,,,pass
252530264054,25253026409,252530264,9,4,California,Pac-10,7,Washington,Washington,California,Pac-10,7,2,"{'seconds': 38, 'minutes': 14}",71,71,3,13,26,False,Rush,Joseph Ayoob rush for 26 yards to the Wash 45 for a 1ST down.,3.6630783400991476,,,,run
252530264056,25253026409,252530264,9,5,California,Pac-10,7,Washington,Washington,California,Pac-10,7,2,"{'seconds': 35, 'minutes': 13}",45,45,1,10,0,False,Pass,Joseph Ayoob sacked by Scott White at the Cal 49 for a loss of 6 yards.,-0.997770018980635,,,,pass
252530264057,25253026409,252530264,9,6,California,Pac-10,7,Washington,Washington,California,Pac-10,7,2,"{'seconds': 50, 'minutes': 12}",51,51,2,16,-8,False,Rush,"Joseph Ayoob rush for a loss of 8 yards, fumbled at the Cal 41, recovered by Steve Kelly at the Cal 41.",-1.3787502716252726,,,,run
252530264058,25253026409,252530264,9,7,California,Pac-10,7,Washington,Washington,California,Pac-10,7,2,"{'seconds': 15, 'minutes': 12}",59,59,3,24,25,False,Pass,Joseph Ayoob pass complete to Marshawn Lynch for 25 yards to the Wash 34 for a 1ST down.,4.238817516913113,,,,pass
252530264059,25253026409,252530264,9,8,California,Pac-10,7,Washington,Washington,California,Pac-10,7,2,"{'seconds': 1, 'minutes': 12}",34,34,1,10,0,False,Pass,Joseph Ayoob pass incomplete to Desean Jackson.,-0.6630222646782312,,,,pass
252530264060,25253026409,252530264,9,9,California,Pac-10,7,Washington,Washington,California,Pac-10,7,2,"{'seconds': 51, 'minutes': 11}",34,34,2,10,10,False,Rush,Justin Forsett rush for 10 yards to the Wash 24 for a 1ST down.,0.9183104769849262,,,,run
252530264061,25253026409,252530264,9,10,California,Pac-10,13,Washington,Washington,California,Pac-10,7,2,"{'seconds': 43, 'minutes': 11}",24,24,1,10,24,True,Pass,Joseph Ayoob pass complete to Robert Jordan for 24 yards for a TOUCHDOWN.,,,,,pass
252530264062,25253026409,252530264,9,11,California,Pac-10,14,Washington,Washington,California,Pac-10,7,2,"{'seconds': 43, 'minutes': 11}",3,3,-1,-1,0,True,Extra Point Good,Tom Schneider extra point GOOD.,,,,,other
252530264063,25253026409,252530264,9,12,California,Pac-10,14,Washington,Washington,California,Pac-10,7,2,"{'seconds': 43, 'minutes': 11}",65,65,-1,-1,0,False,Kickoff,David Lonie kickoff for 65 yards for a touchback.,,,,,other
252530264072,25253026411,252530264,11,1,California,Pac-10,14,Washington,Washington,California,Pac-10,10,2,"{'seconds': 12, 'minutes': 8}",80,80,1,10,7,False,Rush,Marshawn Lynch rush for 7 yards to the Cal 27.,0.5253025865520424,,,,run
252530264073,25253026411,252530264,11,2,California,Pac-10,14,Washington,Washington,California,Pac-10,10,2,"{'seconds': 33, 'minutes': 7}",73,73,2,3,0,False,Pass,Joseph Ayoob pass incomplete to Desean Jackson.,-0.8317821150672237,,,,pass
252530264074,25253026411,252530264,11,3,California,Pac-10,14,Washington,Washington,California,Pac-10,10,2,"{'seconds': 22, 'minutes': 7}",73,73,3,3,-3,False,Rush,Joseph Ayoob rush for a loss of 3 yards to the Cal 24.,-0.5336192148628314,,,,run
252530264075,25253026411,252530264,11,4,California,Pac-10,14,Washington,Washington,California,Pac-10,10,2,"{'seconds': 8, 'minutes': 7}",76,76,4,6,7,False,Punt,"David Lonie punt for 43 yards, returned by Anthony Russo for 7 yards to the Wash 40.",,,,,other
252530264080,25253026413,252530264,13,1,California,Pac-10,14,Washington,Washington,California,Pac-10,10,2,"{'seconds': 25, 'minutes': 5}",94,94,1,10,8,False,Pass,Joseph Ayoob pass complete to Robert Jordan for 8 yards to the Cal 14.,0.5180216323332267,,,,pass
252530264081,25253026413,252530264,13,2,California,Pac-10,14,Washington,Washington,California,Pac-10,10,2,"{'seconds': 10, 'minutes': 5}",86,86,2,2,3,False,Rush,Chris Manderino rush for 3 yards to the Cal 17 for a 1ST down.,-0.1565107541038575,,,,run
252530264082,25253026413,252530264,13,3,California,Pac-10,14,Washington,Washington,California,Pac-10,10,2,"{'seconds': 42, 'minutes': 4}",84,84,1,10,0,False,Pass,Joseph Ayoob pass incomplete to Lavelle Hawkins.,-0.46182849902011913,,,,pass
252530264083,25253026413,252530264,13,4,California,Pac-10,14,Washington,Washington,California,Pac-10,10,2,"{'seconds': 30, 'minutes': 4}",84,84,2,10,14,False,Pass,Joseph Ayoob pass complete to Chris Manderino for 14 yards to the Cal 30 for a 1ST down.,1.3484113073194504,,,,pass
252530264084,25253026413,252530264,13,5,California,Pac-10,14,Washington,Washington,California,Pac-10,10,2,"{'seconds': 30, 'minutes': 4}",70,70,1,10,0,False,Timeout,"Timeout CALIFORNIA, clock 04:30.",,,,,other
252530264085,25253026413,252530264,13,6,California,Pac-10,14,Washington,Washington,California,Pac-10,10,2,"{'seconds': 56, 'minutes': 3}",70,70,1,10,2,False,Rush,Justin Forsett rush for 2 yards to the Cal 32.,-0.547828113258845,,,,run
252530264087,25253026413,252530264,13,7,California,Pac-10,14,Washington,Washington,California,Pac-10,10,2,"{'seconds': 22, 'minutes': 3}",68,68,2,8,6,False,Pass,Joseph Ayoob pass complete to Robert Jordan for 6 yards to the Cal 38.,0.2763789984880151,,,,pass
252530264088,25253026413,252530264,13,8,California,Pac-10,14,Washington,Washington,California,Pac-10,10,2,"{'seconds': 15, 'minutes': 3}",62,62,3,2,4,False,Rush,Joseph Ayoob rush for 4 yards to the Cal 42 for a 1ST down.,1.4025324216358577,,,,run
252530264089,25253026413,252530264,13,9,California,Pac-10,20,Washington,Washington,California,Pac-10,10,2,"{'seconds': 50, 'minutes': 2}",58,58,1,10,58,True,Pass,Joseph Ayoob pass complete to Robert Jordan for 58 yards for a TOUCHDOWN.,,,,,pass
252530264090,25253026413,252530264,13,10,California,Pac-10,21,Washington,Washington,California,Pac-10,10,2,"{'seconds': 50, 'minutes': 2}",3,3,-1,-1,0,True,Extra Point Good,Tom Schneider extra point GOOD.,,,,,other
252530264091,25253026413,252530264,13,11,California,Pac-10,21,Washington,Washington,California,Pac-10,10,2,"{'seconds': 50, 'minutes': 2}",65,65,-1,-1,0,False,Kickoff,David Lonie kickoff for 65 yards for a touchback.,,,,,other
252530264099,25253026415,252530264,15,1,California,Pac-10,28,Washington,Washington,California,Pac-10,10,2,"{'seconds': 57, 'minutes': 1}",13,13,1,10,13,True,Pass,Joseph Ayoob pass complete to David Gray for 13 yards for a TOUCHDOWN.,,,,,pass
252530264100,25253026415,252530264,15,2,California,Pac-10,28,Washington,Washington,California,Pac-10,10,2,"{'seconds': 57, 'minutes': 1}",3,3,-1,-1,0,True,Extra Point Good,Tom Schneider extra point GOOD.,,,,,other
252530264101,25253026415,252530264,15,3,California,Pac-10,28,Washington,Washington,California,Pac-10,10,2,"{'seconds': 49, 'minutes': 1}",65,65,-1,-1,16,False,Kickoff,David Lonie kickoff for 61 yards returned by Roy Lewis for 16 yards to the Wash 20.,,,,,other
252530264110,25253026417,252530264,17,1,California,Pac-10,28,Washington,Washington,California,Pac-10,10,2,"{'seconds': 0, 'minutes': 0}",79,79,1,10,-3,False,Rush,Team rush for a loss of 3 yards to the Cal 18.,-0.789060058576041,,,,run
252530264112,25253026417,252530264,17,2,California,Pac-10,28,Washington,Washington,California,Pac-10,10,3,"{'seconds': 52, 'minutes': 14}",65,65,-1,-1,14,False,Kickoff,David Lonie kickoff for 65 yards returned by Roy Lewis for 14 yards to the Wash 14.,,,,,other
252530264125,25253026419,252530264,19,1,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 36, 'minutes': 10}",73,73,1,10,6,False,Rush,Marshawn Lynch rush for 6 yards to the Cal 33.,0.3503911107524118,,,,run
252530264126,25253026419,252530264,19,2,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 0, 'minutes': 10}",67,67,2,4,2,False,Rush,Justin Forsett rush for 2 yards to the Cal 35.,-0.5911194224774521,,,,run
252530264128,25253026419,252530264,19,3,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 25, 'minutes': 9}",65,65,3,2,0,False,Pass,"Joseph Ayoob pass incomplete to David Gray, broken up by Evan Benjamin.",-0.6593583300883079,,,,pass
252530264130,25253026419,252530264,19,4,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 16, 'minutes': 9}",65,65,4,2,0,False,Punt,"David Lonie punt for 50 yards, fair catch by Anthony Russo at the Wash 15.",,,,,other
252530264137,25253026421,252530264,21,1,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 35, 'minutes': 6}",76,76,1,10,0,False,Pass,"Joseph Ayoob pass incomplete to David Gray, CALIFORNIA penalty ineligible downfield on pass on David Gray declined.",-0.6723571521309859,,,,pass
252530264139,25253026421,252530264,21,2,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 29, 'minutes': 6}",76,76,2,10,0,False,Pass,Joseph Ayoob pass incomplete to Lavelle Hawkins.,-0.3277685291678001,,,,pass
252530264140,25253026421,252530264,21,3,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 21, 'minutes': 6}",76,76,3,10,13,False,Pass,Joseph Ayoob pass complete to Robert Jordan for 13 yards to the Cal 37 for a 1ST down.,2.0952332311368265,,,,pass
252530264141,25253026421,252530264,21,4,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 47, 'minutes': 5}",63,63,1,10,0,False,Penalty,"CALIFORNIA penalty 10 yard holding accepted, no play.",,,,,other
252530264142,25253026421,252530264,21,5,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 47, 'minutes': 5}",73,73,1,20,10,False,Rush,"Justin Forsett rush for 10 yards to the Wash 37 for a 1ST down, WASHINGTON penalty 15 yard roughing passer accepted.",0.7168987987119202,,,,run
252530264143,25253026421,252530264,21,6,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 55, 'minutes': 4}",48,48,1,10,4,False,Rush,Justin Forsett rush for 4 yards to the Wash 44.,-0.1319374071745773,,,,run
252530264144,25253026421,252530264,21,7,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 9, 'minutes': 4}",44,44,2,6,6,False,Rush,Marcus O'Keith rush for 6 yards to the Wash 38 for a 1ST down.,0.7235785948693463,,,,run
252530264145,25253026421,252530264,21,8,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 55, 'minutes': 3}",38,38,1,10,19,False,Pass,Joseph Ayoob pass complete to Robert Jordan for 19 yards to the Wash 19 for a 1ST down.,0.490145019947665,,,,pass
252530264146,25253026421,252530264,21,9,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 30, 'minutes': 3}",19,19,1,10,2,False,Pass,Joseph Ayoob pass complete to Robert Jordan for 2 yards to the Wash 17.,-0.199249940829709,,,,pass
252530264147,25253026421,252530264,21,10,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 57, 'minutes': 2}",17,17,2,8,14,False,Rush,Joseph Ayoob rush for 14 yards to the Wash 3 for a 1ST down.,1.339245836735895,,,,run
252530264148,25253026421,252530264,21,11,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 41, 'minutes': 2}",3,3,1,0,0,False,Penalty,CALIFORNIA penalty 5 yard false start accepted.,,,,,other
252530264149,25253026421,252530264,21,12,California,Pac-10,28,Washington,Washington,California,Pac-10,17,3,"{'seconds': 11, 'minutes': 2}",8,8,1,8,3,False,Rush,Marcus O'Keith rush for 3 yards to the Wash 5.,-0.118978122830228,,,,run
252530264150,25253026421,252530264,21,13,California,Pac-10,34,Washington,Washington,California,Pac-10,17,3,"{'seconds': 43, 'minutes': 1}",5,5,2,5,5,True,Rush,Marcus O'Keith rush for 5 yards for a TOUCHDOWN.,,,,,run
252530264151,25253026421,252530264,21,14,California,Pac-10,35,Washington,Washington,California,Pac-10,17,3,"{'seconds': 43, 'minutes': 1}",3,3,-1,-1,0,True,Extra Point Good,Tom Schneider extra point GOOD.,,,,,other
252530264152,25253026421,252530264,21,15,California,Pac-10,35,Washington,Washington,California,Pac-10,17,3,"{'seconds': 35, 'minutes': 1}",65,65,-1,-1,17,False,Kickoff,David Lonie kickoff for 63 yards returned by Roy Lewis for 17 yards to the Wash 19.,,,,,other
252530264172,25253026423,252530264,23,1,California,Pac-10,35,Washington,Washington,California,Pac-10,17,4,"{'seconds': 58, 'minutes': 10}",96,96,1,10,9,False,Rush,Justin Forsett rush for 9 yards to the Cal 13.,0.6947121105127749,,,,run
252530264173,25253026423,252530264,23,2,California,Pac-10,35,Washington,Washington,California,Pac-10,17,4,"{'seconds': 15, 'minutes': 10}",87,87,2,1,7,False,Rush,Chris Manderino rush for 7 yards to the Cal 20 for a 1ST down.,-0.1421628270670539,,,,run
252530264174,25253026423,252530264,23,3,California,Pac-10,35,Washington,Washington,California,Pac-10,17,4,"{'seconds': 42, 'minutes': 9}",80,80,1,10,5,False,Rush,Justin Forsett rush for 5 yards to the Cal 25.,0.0855067756440384,,,,run
252530264175,25253026423,252530264,23,4,California,Pac-10,35,Washington,Washington,California,Pac-10,17,4,"{'seconds': 0, 'minutes': 9}",75,75,2,5,11,False,Pass,Joseph Ayoob pass complete to Chris Manderino for 11 yards to the Cal 36 for a 1ST down.,1.1533584121857334,,,,pass
252530264176,25253026423,252530264,23,5,California,Pac-10,35,Washington,Washington,California,Pac-10,17,4,"{'seconds': 25, 'minutes': 8}",64,64,1,10,0,False,Penalty,"CALIFORNIA penalty 10 yard holding accepted, no play.",,,,,other
252530264177,25253026423,252530264,23,6,California,Pac-10,35,Washington,Washington,California,Pac-10,17,4,"{'seconds': 0, 'minutes': 8}",74,74,1,20,3,False,Rush,Marcus O'Keith rush for 3 yards to the Cal 29.,-0.13298554518100403,,,,run
252530264178,25253026423,252530264,23,7,California,Pac-10,41,Washington,Washington,California,Pac-10,17,4,"{'seconds': 20, 'minutes': 7}",71,71,2,17,71,True,Rush,Marcus O'Keith rush for 71 yards for a TOUCHDOWN.,,,,,run
252530264179,25253026423,252530264,23,8,California,Pac-10,42,Washington,Washington,California,Pac-10,17,4,"{'seconds': 20, 'minutes': 7}",3,3,-1,-1,0,True,Extra Point Good,Tom Schneider extra point GOOD.,,,,,other
252530264180,25253026423,252530264,23,9,California,Pac-10,42,Washington,Washington,California,Pac-10,17,4,"{'seconds': 12, 'minutes': 7}",65,65,-1,-1,14,False,Kickoff,David Lonie kickoff for 52 yards returned by Shelton Sampson for 14 yards to the Wash 27.,,,,,other
252530264184,25253026425,252530264,25,1,California,Pac-10,49,Washington,Washington,California,Pac-10,17,4,"{'seconds': 25, 'minutes': 6}",3,3,-1,-1,0,True,Extra Point Good,Tom Schneider extra point GOOD.,,,,,other
252530264196,25253026427,252530264,27,1,California,Pac-10,49,Washington,Washington,California,Pac-10,17,4,"{'seconds': 17, 'minutes': 3}",75,75,1,10,2,False,Rush,Terrell Williams rush for 2 yards to the Cal 27.,-0.45260367932203766,,,,run
252530264197,25253026427,252530264,27,2,California,Pac-10,49,Washington,Washington,California,Pac-10,17,4,"{'seconds': 59, 'minutes': 2}",73,73,2,8,0,False,Timeout,"Timeout CALIFORNIA, clock 02:59.",,,,,other
